SMILES	MW	TPSA	AROM	HBA	HBD	ROTB	LOGP	RING
COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)c1ccco1	383.40800000000013	106.95	3	8	1	4	1.7845999999999997	4
O=C(OCCN1CCOCC1)C1(CCCCC1)c1ccccc1	317.4289999999999	38.769999999999996	1	4		5	2.7639000000000005	3
O=C(OCCN1CCOCC1)C1(CCCCC1)c1ccccc1	317.4289999999999	38.769999999999996	1	4		5	2.7639000000000005	3
CCCN1CCC[C@@H](C1)c1cccc(O)c1	219.328	23.47	1	2	1	3	2.981600000000001	2
CCOC(=O)O[C@@]1(CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C)C(=O)COC(=O)CC	488.57700000000034	116.20000000000002		8	1	6	3.6993000000000027	4
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO	360.4500000000002	94.83		5	3	2	1.5575999999999999	4
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO	360.4500000000002	94.83		5	3	2	1.5575999999999999	4
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C	402.48700000000014	100.90000000000002		6	2	3	2.1284	4
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3[C@@H](O)C[C@]12C	402.48700000000014	100.90000000000002		6	2	3	2.1284	4
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C	402.48700000000014	100.90000000000002		6	2	3	2.1284	4
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O	460.5230000000004	138.20000000000002		7	3	6	1.9732999999999998	4
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)COP(O)(O)=O	440.42900000000026	141.36		6	4	4	1.6745999999999999	4
CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C	458.5950000000002	100.90000000000002		6	2	4	3.5447000000000024	4
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	358.43400000000014	91.67		5	2	2	1.7658	4
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	358.43400000000014	91.67		5	2	2	1.7658	4
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	358.43400000000014	91.67		5	2	2	1.7658	4
CC(C)C[C@H](CN)CC(O)=O	159.229	63.32		2	2	5	1.0821	
CC(C)C[C@H](CN)CC(O)=O	159.229	63.32		2	2	5	1.0821	
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	318.5010000000001	37.3		2	1	1	4.595200000000005	4
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	316.48500000000007	37.3		2	1	1	4.515300000000004	4
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	316.48500000000007	37.3		2	1	1	4.515300000000004	4
CC(=O)[C@H]1CCC2C3CC=C4C[C@H](CC[C@]4(C)C3CC[C@]12C)OC(=O)CCC(O)=O	416.5580000000003	80.67000000000002		4	1	5	4.9310000000000045	4
COCCOc1ccc(cc1)N1CCN(CCn2ncc3c2nc(N)n2nc(nc32)-c2ccco2)CC1	503.5670000000003	125.0	5	12	1	9	2.1635999999999997	6
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1	329.487	12.03	3	1	1	8	5.4294000000000056	3
Cc1cn2nc(cc2nc1N1CC[C@H](N)C1)[C@@H]1CCCCN1C(=O)c1cc(Cl)ccc1NS(C)(=O)=O	532.0700000000003	125.93	3	8	2	5	2.9674200000000006	5
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1	295.42600000000004	23.47	2	2	1	5	3.7985000000000033	3
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1	295.42600000000004	23.47	2	2	1	5	3.7985000000000033	3
CCCNC(C)C(=O)Nc1ccccc1C	220.316	41.13	1	2	2	5	2.3216200000000002	1
CCCNC(C)C(=O)Nc1ccccc1C	220.316	41.13	1	2	2	5	2.3216200000000002	1
OCC1(CO)N2CCC(CC2)C1=O	185.22299999999998	60.77		4	2	2	-0.9955	3
OCC1(CO)N2CCC(CC2)C1=O	185.22299999999998	60.77		4	2	2	-0.9955	3
COc1cc(NC(C)CCCN)c2ncccc2c1	259.35299999999995	60.17	2	4	2	6	2.782700000000001	2
COc1cc(NC(C)CCCN)c2ncccc2c1	259.35299999999995	60.17	2	4	2	6	2.782700000000001	2
CCC1(C(=O)NCNC1=O)c1ccccc1	218.256	58.2	1	2	2	2	0.5378999999999994	2
CCC1(C(=O)NCNC1=O)c1ccccc1	218.256	58.2	1	2	2	2	0.5378999999999994	2
CCC1(C(=O)NCNC1=O)c1ccccc1	218.256	58.2	1	2	2	2	0.5378999999999994	2
Oc1cc(C=C)c2oc(nc2c1)-c1ccc(O)c(F)c1	271.247	66.49000000000001	3	4	2	2	3.6881000000000013	3
C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O	302.34900000000005	64.35	2	3	2	7	2.3681	2
C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O	302.34900000000005	64.35	2	3	2	7	2.3681	2
CN(C(=O)Cc1ccc(cc1)-c1ccccn1)c1nc(C)c(s1)S(N)(=O)=O	402.50100000000015	106.25	3	6	1	5	2.36642	3
COCc1c[n+]([O-])c(C)cn1	154.169	49.06	1	3		2	0.1698200000000003	1
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1	353.50600000000003	29.54	2	3		10	4.657800000000004	2
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1	353.50600000000003	29.54	2	3		10	4.657800000000004	2
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1	353.50600000000003	29.54	2	3		10	4.657800000000004	2
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O	285.365	74.68	1	3	1	7	2.1955	1
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O	285.365	74.68	1	3	1	7	2.1955	1
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O	285.365	74.68	1	3	1	7	2.1955	1
CC(C)(Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C	516.8570000000003	40.46	2	4	2	4	9.908299999999997	2
CC(C)(Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C	516.8570000000003	40.46	2	4	2	4	9.908299999999997	2
CCN(CC)CCNC(=O)c1ccc(N)cc1	235.33100000000002	58.36	1	3	2	6	1.3403999999999996	1
CCN(CC)CCOC(=O)c1ccc(N)cc1	236.315	55.56	1	4	1	6	1.7673999999999999	1
CCN(CC)CCOC(=O)c1ccc(N)cc1	236.315	55.56	1	4	1	6	1.7673999999999999	1
CNNCc1ccc(cc1)C(=O)NC(C)C	221.304	53.16	1	3	3	5	1.0487999999999995	1
CNNCc1ccc(cc1)C(=O)NC(C)C	221.304	53.16	1	3	3	5	1.0487999999999995	1
CNNCc1ccc(cc1)C(=O)NC(C)C	221.304	53.16	1	3	3	5	1.0487999999999995	1
CNNCc1ccc(cc1)C(=O)NC(C)C	221.304	53.16	1	3	3	5	1.0487999999999995	1
CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	290.363	85.35	2	4	4	5	2.0436999999999994	2
CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	290.363	85.35	2	4	4	5	2.0436999999999994	2
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1	373.95300000000015	9.72	2	4		4	4.580200000000004	4
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1	373.95300000000015	9.72	2	4		4	4.580200000000004	4
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1	373.95300000000015	9.72	2	4		4	4.580200000000004	4
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1	373.95300000000015	9.72	2	4		4	4.580200000000004	4
OC(=O)CCc1nc2ccccc2[nH]1	190.20200000000003	65.97999999999999	2	2	2	3	1.5800999999999998	2
OC(=O)CCc1nc2ccccc2[nH]1	190.20200000000003	65.97999999999999	2	2	2	3	1.5800999999999998	2
O[C@H]1Cc2c(O)cc(O)c([C@@H]3[C@@H](O)[C@H](Oc4cc(O)cc(O)c34)c3ccc(O)c(O)c3)c2O[C@@H]1c1ccc(O)c(O)c1	578.5260000000003	220.75999999999996	4	12	10	3	2.995000000000001	6
O[C@H]1Cc2c(O)cc(O)c([C@@H]3[C@@H](O)[C@H](Oc4cc(O)cc(O)c34)c3ccc(O)c(O)c3)c2O[C@@H]1c1ccc(O)c(O)c1	578.5260000000003	220.75999999999996	4	12	10	3	2.995000000000001	6
OC(CCN1CCCC1)(C1CCCCC1)c1ccccc1	287.44699999999995	23.47	1	2	1	5	3.940400000000003	3
OC(CCN1CCCC1)(C1CCCCC1)c1ccccc1	287.44699999999995	23.47	1	2	1	5	3.940400000000003	3
OC(=O)[C@@H]1CSC(=O)N1	147.15500000000003	66.39999999999999		3	2	1	-0.10400000000000004	1
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12	312.482	6.48	2	3		5	5.019600000000005	3
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12	312.482	6.48	2	3		5	5.019600000000005	3
Nc1ccc2cc3ccc(N)cc3nc2c1	209.25199999999998	64.93	3	3	2		2.5524000000000004	3
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	314.46900000000005	34.14		2		1	4.723500000000005	4
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	314.46900000000005	34.14		2		1	4.723500000000005	4
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1	844.45	139.72000000000003	4	11	1	21	6.164220000000006	5
CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)c1ccccc1	334.41600000000005	86.71000000000001	1	3	2	10	2.2984	1
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1	253.73700000000002	83.79	1	2	5	2	2.209039999999999	1
CC(C)CC(NC(=O)C1CCCN1)C(=O)NCC(N)=O	284.35999999999996	113.32		4	4	7	-1.1291999999999969	1
CN(C)CCCN1c2ccccc2Sc2ccccc12	284.42800000000005	6.48	2	3		4	4.241000000000003	3
CN(C)CCCN1c2ccccc2Sc2ccccc12	284.42800000000005	6.48	2	3		4	4.241000000000003	3
CCCOc1ccc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2c1)OC	328.4960000000001	18.46	1	2		4	5.346500000000005	4
CC(CN1c2ccccc2Sc2ccccc12)N(C)C	284.428	6.48	2	3		3	4.239400000000003	3
CC(CN1c2ccccc2Sc2ccccc12)N(C)C	284.428	6.48	2	3		3	4.239400000000003	3
CC(C)NCC(O)c1ccc2ccccc2c1	229.323	32.26	2	2	2	4	2.871200000000001	2
CC(C)NCC(O)c1ccc2ccccc2c1	229.323	32.26	2	2	2	4	2.871200000000001	2
CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1	264.325	58.64	1	4	1	6	1.8921999999999999	1
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	341.4510000000001	58.559999999999995	2	4	2	11	3.2414000000000023	2
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	341.4510000000001	58.559999999999995	2	4	2	11	3.2414000000000023	2
OC(=O)CC[Ge](=O)O[Ge](=O)CCC(O)=O	339.35900000000015	117.97		5	2	8	-0.21020000000000044	
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc12)C(C)C	368.4970000000001	35.53	2	3		6	4.730800000000005	3
CCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O	269.16599999999994	157.11		9		10	0.00770000000000004	
CCCn1cnc2n(C)c(=O)n(CCCCC(C)=O)c(=O)c12	306.366	78.89	2	7		7	1.0659999999999998	2
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc12	414.5970000000002	55.92	4	2	2	7	4.988400000000004	4
O=C1CCO1	72.063	26.3		2			-0.06669999999999998	1
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1	367.489	38.77	2	4		7	3.994200000000003	3
CC(C)c1cccc(C(C)C)c1O	178.27499999999995	20.23	1	1	1	2	3.6390000000000025	1
CC(C)c1cccc(C(C)C)c1O	178.27499999999995	20.23	1	1	1	2	3.6390000000000025	1
CNC(=O)Oc1ccccc1OC(C)C	209.24499999999998	47.56	1	3	1	3	2.192	1
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC	294.39500000000004	64.78999999999999	1	5	1	9	2.5562000000000005	1
CC(C)NCC(O)COc1cccc2ccccc12	259.34900000000005	41.489999999999995	2	3	2	6	2.5775000000000006	2
CC(C)NCC(O)COc1cccc2ccccc12	259.34900000000005	41.489999999999995	2	3	2	6	2.5775000000000006	2
CC(C)NCC(O)COc1cccc2ccccc12	259.34900000000005	41.489999999999995	2	3	2	6	2.5775000000000006	2
CC(C)NC[C@@H](O)COc1cccc2ccccc12	259.34900000000005	41.489999999999995	2	3	2	6	2.5775000000000006	2
CC(C)NC[C@H](O)COc1cccc2ccccc12	259.34900000000005	41.489999999999995	2	3	2	6	2.5775000000000006	2
CC(C)NC[C@H](O)COc1cccc2ccccc12	259.34900000000005	41.489999999999995	2	3	2	6	2.5775000000000006	2
CCCOC(=O)c1ccccc1	164.20399999999998	26.3	1	2		3	2.2534	1
CC(O)CO	76.095	40.46		2	2	1	-0.6405000000000001	
CNC(C)CC1CCCCC1	155.28499999999997	12.03		1	1	3	2.564700000000001	1
CCCOC(=O)c1ccc(O)cc1	180.20299999999997	46.53	1	3	1	3	1.9589999999999999	1
CCCc1cc(=O)[nH]c(=S)[nH]1	170.237	48.65	1	2	2	2	1.38499	1
CCCc1cc(=O)[nH]c(=S)[nH]1	170.237	48.65	1	2	2	2	1.38499	1
CC(C)n1c2cc(C)ccc2c(nc1=O)-c1ccccc1	278.35499999999996	34.89	3	3		2	3.9528200000000027	3
C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O	530.6580000000004	129.59	1	8	4	3	3.013800000000002	6
CCCc1cc(ccn1)C(S)=N	180.276	36.74	1	2	2	3	2.2892700000000006	1
CCCc1cc(ccn1)C(S)=N	180.276	36.74	1	2	2	3	2.2892700000000006	1
NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1	362.3900000000002	150.28	1	5	4	6	-1.808099999999996	3
Cc1c(CCC(O)=O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4C=C)c(C)c3CCC(O)=O	562.6700000000004	131.95999999999998	3	4	4	8	7.504040000000006	5
CNCCCC1c2ccccc2C=Cc2ccccc12	263.384	12.03	2	1	1	4	4.301900000000003	3
Cc1noc(COc2ccccc2OCC(O)CNC(C)(C)C)n1	335.40400000000005	89.64000000000001	2	7	2	8	2.0848199999999997	2
C(COCc1ccccc1)Cc1cnc[nH]1	216.284	37.91	2	2	1	6	2.559100000000001	2
C(COCc1ccccc1)Cc1cnc[nH]1	216.284	37.91	2	2	1	6	2.559100000000001	2
CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC	294.395	64.78999999999999	1	5	1	9	2.5562000000000005	1
CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC	294.395	64.78999999999999	1	5	1	9	2.5562000000000005	1
CC(O)Cn1cnc2n(C)c(=O)n(C)c(=O)c12	238.24699999999999	82.04999999999998	2	7	1	2	-1.185499999999999	2
CCS(=O)(=O)N1CCN(CC1)c1ccc(Nc2ncc(C(N)=O)c(NC3CC3)n2)cc1	445.5490000000002	133.55	2	8	3	8	1.3651	4
CCS(=O)(=O)N1CCN(CC1)c1ccc(Nc2ncc(C(N)=O)c(NC3CC3)n2)cc1	445.5490000000002	133.55	2	8	3	8	1.3651	4
CCS(=O)(=O)N1CCN(CC1)c1ccc(Nc2ncc(C(N)=O)c(NC3CC3)n2)cc1	445.5490000000002	133.55	2	8	3	8	1.3651	4
N[C@H]1CCCC[C@H]1Nc1ncc(C(N)=O)c(Nc2cccc(c2)-n2nccn2)n1	393.45500000000004	149.66000000000003	3	9	4	6	1.581599999999999	4
N[C@H]1CCCC[C@H]1Nc1ncc(C(N)=O)c(Nc2cccc(c2)-n2nccn2)n1	393.45500000000004	149.66000000000003	3	9	4	6	1.581599999999999	4
O=C1C(=Cc2cccnc2)C(=O)c2ccccc12	235.242	47.03	2	3		1	2.544200000000001	3
O=C1C(=Cc2cccnc2)C(=O)c2ccccc12	235.242	47.03	2	3		1	2.544200000000001	3
O=C1C(=Cc2cccnc2)C(=O)c2ccccc12	235.242	47.03	2	3		1	2.544200000000001	3
COCCCN1CCC(CC1)NC(=O)c1cc(Cl)c(N)c2CCOc12	367.87700000000024	76.82000000000001	1	5	2	6	2.0878000000000005	3
COCCCN1CCC(CC1)NC(=O)c1cc(Cl)c(N)c2CCOc12	367.87700000000024	76.82000000000001	1	5	2	6	2.0878000000000005	3
CC1Sc2c(C(O)=O)c(=O)c3cc(F)c(cc3n12)N1CCN(Cc2oc(=O)oc2C)CC1	461.47100000000034	109.13000000000001	3	9	1	4	2.6398200000000003	5
CC1Sc2c(C(O)=O)c(=O)c3cc(F)c(cc3n12)N1CCN(Cc2oc(=O)oc2C)CC1	461.47100000000034	109.13000000000001	3	9	1	4	2.6398200000000003	5
Fc1ccc(CCN2CCN(CC2)C(=O)c2cccc3c(c[nH]c23)C#N)cc1	376.43500000000006	63.13	3	3	1	4	3.1791800000000014	4
Fc1ccc(CCN2CCN(CC2)C(=O)c2cccc3c(c[nH]c23)C#N)cc1	376.43500000000006	63.13	3	3	1	4	3.1791800000000014	4
Fc1ccc(CN2CCC(CC2)Nc2ncnc3sc(Cl)cc23)cc1C#N	401.89800000000014	64.84	3	6	1	4	4.431980000000004	4
Cc1c(ccc(C#N)c1Cl)N1C(=O)[C@@H]2[C@H](O)CCN2C1=O	305.72100000000006	84.63999999999999	1	4	1	1	1.4218999999999995	3
Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc2cccc3ccccc23)cc1S(O)(=O)=O	444.46800000000013	126.56	4	6	3	3	4.187700000000002	5
CC[C@@H]1CN2C(=N1)c1[nH]c(nc1N(C)C2=O)-c1ccccc1	295.346	64.59	2	3	1	2	2.4873000000000003	4
CC[C@@H]1CN2C(=N1)c1[nH]c(nc1N(C)C2=O)-c1ccccc1	295.346	64.59	2	3	1	2	2.4873000000000003	4
CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1ccc(cc1)S(O)(=O)=O	350.35600000000005	137.91	3	6	3	4	0.7365999999999999	3
CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1ccc(cc1)S(O)(=O)=O	350.35600000000005	137.91	3	6	3	4	0.7365999999999999	3
CCCCn1c(=O)n(CCCO)c2nc([nH]c2c1=O)C12CC3CC1CC(C2)C3	386.49600000000027	92.91	2	6	2	7	2.1464999999999996	6
CCCCn1c(=O)n(CCCO)c2nc([nH]c2c1=O)C12CC3CC1CC(C2)C3	386.49600000000027	92.91	2	6	2	7	2.1464999999999996	6
CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1ccc(Cl)cc1	529.0220000000003	124.15999999999997	4	7	2	6	2.6542000000000003	5
C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O	259.237	110.6	1	7	3	2	-1.1957000000000004	2
CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1	529.4580000000002	158.17999999999995	2	10	3	10	1.6565000000000003	3
CCCCC1CCC(CC1)c1nc(no1)-c1ccncc1	285.39099999999996	51.81	2	4		5	4.595600000000004	3
CCCCC1CCC(CC1)c1nc(no1)-c1ccncc1	285.39099999999996	51.81	2	4		5	4.595600000000004	3
Clc1ccc(NC(=O)Nc2cccc(c2)-c2cccc(n2)N2CCCC2)cc1	392.8900000000002	57.260000000000005	3	3	2	4	5.646200000000004	4
O=c1ccc2cc3ccoc3cc2o1	186.16599999999997	43.35	3	3			2.539200000000001	3
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2CC(F)(F)[C@@H](O)c12	383.3470000000001	87.39	2	5	1	3	3.1179800000000024	3
COc1cc(Br)c(Nc2nc(cs2)-c2c(C)nc3ncccn23)c(Br)c1	495.20000000000016	64.34	4	7	1	4	5.4384200000000025	4
COc1cc(Br)c(Nc2nc(cs2)-c2c(C)nc3ncccn23)c(Br)c1	495.20000000000016	64.34	4	7	1	4	5.4384200000000025	4
COc1cc(Br)c(Nc2nc(cs2)-c2c(C)nc3ncccn23)c(Br)c1	495.20000000000016	64.34	4	7	1	4	5.4384200000000025	4
COc1cc(OC)cc(C=Cc2ccc(O)cc2)c1	256.301	38.69	2	3	1	4	3.5798000000000023	2
CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc2c(N)ncnc12	512.3770000000001	100.11	3	9	2	7	3.2811000000000003	4
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1c(O)ccc2c1occ(-c1ccc(O)cc1)c2=O	416.3820000000002	160.82	3	9	6	3	0.3860999999999995	4
Oc1c(cnc2ccsc12)C(=O)N[C@H]1CN2CCC1CC2	303.38700000000006	65.46000000000001	2	5	2	2	1.8259	5
C1CCC(CC1)n1cnc2c(Nc3ccc(cc3)N3CCOCC3)nc(Oc3cccc4ccccc34)nc12	520.6370000000004	77.33000000000001	5	8	1	6	6.857200000000006	7
C1CCC(CC1)n1cnc2c(Nc3ccc(cc3)N3CCOCC3)nc(Oc3cccc4ccccc34)nc12	520.6370000000004	77.33000000000001	5	8	1	6	6.857200000000006	7
C1CCC(CC1)n1cnc2c(Nc3ccc(cc3)N3CCOCC3)nc(Oc3cccc4ccccc34)nc12	520.6370000000004	77.33000000000001	5	8	1	6	6.857200000000006	7
COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)OC([C@@H]2O)n2cnc3c(ncnc23)N(C)C)cc1	471.5180000000002	160.88	3	11	4	8	-0.7936999999999972	4
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1	388.90300000000013	87.89	3	7	3	7	4.233000000000002	3
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1	388.90300000000013	87.89	3	7	3	7	4.233000000000002	3
CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(O)=O)c(Cl)c2)c2ncn(C(C)C)c2n1	432.9120000000001	125.18999999999998	3	8	4	8	3.9312000000000014	3
CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(O)=O)c(Cl)c2)c2ncn(C(C)C)c2n1	432.9120000000001	125.18999999999998	3	8	4	8	3.9312000000000014	3
NCCCCN	88.15400000000001	52.04		2	2	3	-0.3159999999999998	
CCC(C)SSc1ncc[nH]1	188.32100000000003	28.68	1	3	1	4	2.948500000000001	1
NC(Cc1ccc(cc1)[N+]([O-])(CCCl)CCCl)C(O)=O	321.20399999999995	86.38	1	3	2	8	1.9237	1
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@]11CC[C@H](C)CO1	416.64600000000036	38.69		3	1		5.793800000000006	6
CCOC(=O)c1ccc(cc1)N1NC(=O)\C(=C\c2ccc(o2)[N+]([O-])=O)C1=O	371.3050000000001	131.99	2	7	1	5	1.8258999999999999	3
CCOC(=O)c1ccc(cc1)N1NC(=O)\C(=C\c2ccc(o2)[N+]([O-])=O)C1=O	371.3050000000001	131.99	2	7	1	5	1.8258999999999999	3
OC(=O)c1cc2ccccc2c(Cc2c(O)c(cc3ccccc23)C(O)=O)c1O	388.37500000000006	115.06000000000002	4	4	4	4	4.391400000000003	4
CN1CCCN=C1\C=C\c1cccs1	206.31400000000002	15.6	1	3		2	2.4953000000000003	2
CN1CCCN=C1\C=C\c1cccs1	206.31400000000002	15.6	1	3		2	2.4953000000000003	2
CN1CCCN=C1\C=C\c1cccs1	206.31400000000002	15.6	1	3		2	2.4953000000000003	2
CN1CCCN=C1\C=C\c1cccs1	206.31400000000002	15.6	1	3		2	2.4953000000000003	2
CN1CCCN=C1\C=C\c1cccs1	206.31400000000002	15.6	1	3		2	2.4953000000000003	2
CN1CCCN=C1\C=C\c1cccs1	206.31400000000002	15.6	1	3		2	2.4953000000000003	2
NC(=O)c1cnccn1	123.11499999999998	68.87	1	3	1	1	-0.4245000000000001	1
NC(=O)c1cnccn1	123.11499999999998	68.87	1	3	1	1	-0.4245000000000001	1
NC(=N)NC(=O)c1cnccn1	165.156	104.75	1	4	3	1	-0.9001300000000001	1
O=C1c2ccccc2-c2n[nH]c3cccc1c23	220.231	45.75	3	2	1		2.774300000000001	4
O=C1c2ccccc2-c2n[nH]c3cccc1c23	220.231	45.75	3	2	1		2.774300000000001	4
COc1ccc2[nH]c3c(ccc4n(CCCN(C)C)nc(c34)c2c1)[N+]([O-])=O	367.4090000000001	89.22	4	6	1	6	3.5393000000000017	4
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(C\C=C/C=C)=C2)C1(C)C	314.42500000000007	43.370000000000005		3		6	4.1681000000000035	2
Cc1ncc(CO)c(C=O)c1O	167.164	70.42	1	4	2	2	0.40041999999999983	1
Cc1ncc(CO)c(\C=N\NC(=O)c2ccncc2)c1O	286.291	107.70000000000002	2	6	3	4	0.74682	2
Cc1ncc(CO)c(CN)c1O	168.19599999999997	79.37	1	4	3	2	0.046620000000000106	1
Cc1ncc(CO)c(CO)c1O	169.18	73.58000000000001	1	4	3	2	0.08021999999999985	1
Cc1ncc(CO)c(CO)c1O	169.18	73.58000000000001	1	4	3	2	0.08021999999999985	1
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1	248.71700000000004	77.82	2	4	2	2	2.5238000000000005	2
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1	248.71700000000004	77.82	2	4	2	2	2.5238000000000005	2
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1	248.71700000000004	77.82	2	4	2	2	2.5238000000000005	2
